,merge_dir,jdime_git_diff_size,spork_git_diff_size
1152,5fcb39f982024e252a23fcc1bb62c4760902f6b4/Err.java_14a95f5c19097ab9c998dd53186b44612513b79d,578,1360
1153,5fcb39f982024e252a23fcc1bb62c4760902f6b4/FNAggr.java_a766bb678691362e12eb409ce085987fff3b224d,133,110
1154,5fcb39f982024e252a23fcc1bb62c4760902f6b4/FNFile.java_66d1a12d225cba38acf165153bfeae7655516d35,337,89
1155,5fcb39f982024e252a23fcc1bb62c4760902f6b4/FNFormat.java_2f7f65c17de4ab05938b76e5af46ce6bf895aa08,65,55
1156,5fcb39f982024e252a23fcc1bb62c4760902f6b4/FNId.java_390ed6d34c985224303f0dd44513c06107e132ef,115,29
1157,5fcb39f982024e252a23fcc1bb62c4760902f6b4/FNNode.java_fa42cc473c27c463dbcbab83e9fb1c9d53e004e4,136,108
1158,5fcb39f982024e252a23fcc1bb62c4760902f6b4/FNQName.java_bbc3c9e214a00a1d79b1b9efba241a7ae9b57800,153,118
1159,5fcb39f982024e252a23fcc1bb62c4760902f6b4/FNUtil.java_a90af05fa5a68ec4a94a23253e7754aef6cfe226,178,68
1160,5fcb39f982024e252a23fcc1bb62c4760902f6b4/FNZip.java_3c26b7fa2e62349067d446633bc8cd168b098751,212,158
1161,5fcb39f982024e252a23fcc1bb62c4760902f6b4/GUICommands.java_f6f99ccb4c32b1fb0337646e3ac7ae43632dc05b,664,585
1162,5fcb39f982024e252a23fcc1bb62c4760902f6b4/Item.java_d86872dec889fa60969fbdf776ed272a220efd29,115,33
1163,5fcb39f982024e252a23fcc1bb62c4760902f6b4/QNm.java_a99a5d25160348e03f13d919a8a090bf97f72b70,45,55
1164,5fcb39f982024e252a23fcc1bb62c4760902f6b4/QueryContext.java_bf014fb04c569ac59317e45a57c087b0da167970,172,80
1165,5fcb39f982024e252a23fcc1bb62c4760902f6b4/QueryParser.java_1597526a299fbc3d9c8b35c6bb062f5f9ffcc92c,2378,469
1166,5fcb39f982024e252a23fcc1bb62c4760902f6b4/QueryProcessor.java_b1226ac32c81eef24f5c41a23b22cf97525e4a10,61,44
1167,5fcb39f982024e252a23fcc1bb62c4760902f6b4/QueryResources.java_c9d216d47e17cc88cd940f09da22d188690896b1,142,40
1168,5fcb39f982024e252a23fcc1bb62c4760902f6b4/RangeSeq.java_d622b35bb6e66db01019ffa12ca41d1579b3b06e,30,18
1169,5fcb39f982024e252a23fcc1bb62c4760902f6b4/Rename.java_3a1c4af43f49c8a85830643d0532986a95e438cc,47,51
1170,5fcb39f982024e252a23fcc1bb62c4760902f6b4/Replace.java_1028b50ec8395d2bcb918bd1e0ff3d9034a25661,65,80
1171,5fcb39f982024e252a23fcc1bb62c4760902f6b4/Seq.java_0885c0809d7127aaff71d39082eb09366d35883a,12,6
1172,5fcb39f982024e252a23fcc1bb62c4760902f6b4/Treat.java_c60e698193b8922e3d2dbec17bae555f136e7a6e,39,40
1173,5fcb39f982024e252a23fcc1bb62c4760902f6b4/Util.java_2d778fbcdfe6e54d7512b71fb5e55653136ec6f6,102,22
1174,6cf17663148a0b464c6524781888628ac62c6005/Repo.java_8eff1acbac75d96d9f6727005fb084011a10b8f3,51,36
1175,a84f8bd7b07a0a249be19d651fc8f0c628f677bb/BaseXGUI.java_913c008ec422a4c050c943538a584f939cb1d06c,45,23
1176,a84f8bd7b07a0a249be19d651fc8f0c628f677bb/GUIConstants.java_74e4ca74ef9d449e511ad38482ff1fe8caca87c8,138,216
1177,a84f8bd7b07a0a249be19d651fc8f0c628f677bb/Prop.java_e97558eb62e45bc72b52a73844b727e66b0577c5,95,72
1178,bc7cada4e33b351d862f81072265ff66259f5385/AdvancedQueryTest.java_5abf2a428b9fb08b1866658337eebefe480c7b7e,69,40
1179,13b72270f1a5d2b26092a43ca8cfac15e5f0f200/CassandraUnitCommandLineStarter.java_536aaf0e76ca9224cde215309802f49953e29b28,207,51
1180,13b72270f1a5d2b26092a43ca8cfac15e5f0f200/EmbeddedCassandraServerHelper.java_5408cc4a781578cc6480842d8eff2c4063cfb1c0,541,83
1181,bcc288c7a7c2e204831fc563fe5c7e053e425962/DataLoader.java_d62c55491aec44ce9b34c6539a087c6dec11dc1c,348,30
1182,bcc288c7a7c2e204831fc563fe5c7e053e425962/DataLoaderTest.java_5e75e31dea2ddf1909966cd8e2eebf555819e932,1035,21
1183,bcc288c7a7c2e204831fc563fe5c7e053e425962/MockDataSetHelper.java_e3318ff5137bf12b204ffde8abf757b737989695,902,40
1184,ddf6740a261ed423f2d29d3808f54dbdc7840658/AbstractCQLDataSet.java_9fc0de312b6560a253705e1d98aaa26b25b4563d,93,19
1185,5eb27a320214e395e5e032344483f76101fa0912/CodedInput.java_83d8585f28cedde9d0f853c073fc929fe318b49f,1595,240
1186,81aa9f53dc6b0cf6b0da454fb473111b024373c9/ByteString.java_fc97125165f4a24bcca4b3e64c8727a9a9872749,553,77
1187,8fddbd526968ace00583a3abfd64b9287351cea0/NullArrayElementInObjectArrayTest.java_977504757c849927d8a7255c77404e0cbf2bbf2d,449,250
1188,9a760015da4b5cdf196f954179517e18f2c40988/MappedSchema.java_243a0d17f40bf328a641b7a25b029ede715daae2,342,148
1189,9a760015da4b5cdf196f954179517e18f2c40988/RuntimeSchema.java_d25a21b8edf2c8dc4a224e01dbdf55de1b738c4d,441,168
1190,d76cb2e3da03dd1b501c1d45bcb2dfee24c064de/ProtoCompilerMojo.java_db59df9b55a07dc746663dfb54b2237717889e66,333,154
1191,0ebd773caf974788dd45387da7a34ea2af5eff08/Bitterblossom.java_a334abbd256fabcee0277d2184d15ac7cb78e4f6,60,5
1192,0ebd773caf974788dd45387da7a34ea2af5eff08/ThrabenDoomsayer.java_67caa73dbfa290a49bcc58da2c2a3c3f28c4ad36,67,9
1193,4243a1d3a32fd3245cb8b798be967ff2c59b3277/FathomMageTest.java_419087d305a81ff30ba07404e462c5c4dde6635c,72,17
1194,6674ca5d2011de1b7a23012690620ea7e646c1ac/TestPlayer.java_a493bd17e4720b4490d8cfa2aaf1d1e41491b3d2,5882,180
1195,676d2a54dc946dd9770c1acd12f5dfc66b36359b/ChatManager.java_347a6136e437f826277a7e0cfe895f495868516d,417,57
1196,6fae8ef6067a7de18ec6374ba3d28af15f1c7b6f/GameImpl.java_056a5f83f033e361e6f0688979e448e1563d27cb,5296,90
1197,6fae8ef6067a7de18ec6374ba3d28af15f1c7b6f/Legends.java_e1b4a1468a617f61f46fd3b7bb8ba8e80607e2ba,535,2
1198,6fae8ef6067a7de18ec6374ba3d28af15f1c7b6f/PlayerImpl.java_eaf5fca2efbc947a65e972c75fbb83511703cf26,6462,145
1199,6fae8ef6067a7de18ec6374ba3d28af15f1c7b6f/VerifyCardDataTest.java_dc517811a0ae69537b4342c5b023bfa59a07e709,574,32
1200,8c6d5553b8f4f31e7142a38f2c8aeb21215b041d/Unstable.java_bd48c9143a40ce0c973d47c96c6537b8fe21d603,112,3
1201,a08bd34582c0a232f44e6a78df569d4452d59500/Game.java_da8551ecb2a87bf892b75ca083e44469c4470df8,414,12
1202,a175ac3a1dc1490d6f71f67f1f59f108d546e873/CogworkAssembler.java_1c6c0439ad49e7630754ae39db0d7213c08ea23f,114,7
1203,c2e41640e85120310290d48165ea9f404abb6f3b/ChatManager.java_347a6136e437f826277a7e0cfe895f495868516d,413,53
1204,ee285e36f69573ae222402088fc11cd435f921d3/MageServerImpl.java_b8c2b8ab296eb4022b60c5475344d5122e322c3a,1941,32
1205,efee0b5328fd5c5084e091390e7ebd7f4a97279d/ImageCache.java_e73f7b143e4785dd5c4b2cad07fb9bdd5b277c8f,886,85
1206,f5aa014aee5bb24dc35eb87224e0cf66b75cbb33/Unstable.java_bd48c9143a40ce0c973d47c96c6537b8fe21d603,106,3
1207,0925e6bccbe53d7172601ff2829fbdcd7feefd64/PlayerEvents.java_78d1e16d31d93f3d7b9616dccd9b0f3eedaf9520,4613,987
1208,5b5c7753ea3ec8dcbe75a78cf4beda12979181ad/BukkitServerEvents.java_370a9013608a5386b66bc60bcff7e599018f2cc9,337,23
1209,5b5c7753ea3ec8dcbe75a78cf4beda12979181ad/EventBinding.java_1c7748ef38bc50fad11e65fe9e2d9ede2ffa1c79,1543,237
1210,5b5c7753ea3ec8dcbe75a78cf4beda12979181ad/ServerEvents.java_047e0a272120f24ef7d4b4299fb2835e3526f380,815,155
1211,60f75f85d89f8401d1d3e3741ca3284c9792c6a1/BukkitMCEntityType.java_3cad454ed611af4af75ad911b9575bc06f232c0d,272,56
1212,60f75f85d89f8401d1d3e3741ca3284c9792c6a1/EntityManagement.java_b4cd5790c9e532d6df126ce7a124a2fef8c62b43,6877,1810
1213,60f75f85d89f8401d1d3e3741ca3284c9792c6a1/ExecutionQueue.java_d925f0111c3651096414c920d4bfab9324cec59c,877,115
1214,60f75f85d89f8401d1d3e3741ca3284c9792c6a1/ObjectGenerator.java_e95c7afcf7b234469d437a33ec37792febfcdec1,2631,45
1215,60f75f85d89f8401d1d3e3741ca3284c9792c6a1/PlayerManagement.java_52c24cad1ab70a73bb42411436c2bce59ed23c50,9677,1798
1216,7d3b00f5aae4c70b568531e5199a8eb933a7c71c/Interpreter.java_8f63cc5ca7cfad22ae95fdcfc35ae8a18e004908,1595,496
1217,7d3b00f5aae4c70b568531e5199a8eb933a7c71c/ZipReader.java_c3fdfbc34eb221e653d20861dcdf23733a4c2527,570,159
1218,ba52fc84ff2b1042b9c506607ba2cac0e25abf2f/LangServ.java_1d184366a3dab0bcf5ed1638aa7afc47fa0f4342,1485,228
1219,ba52fc84ff2b1042b9c506607ba2cac0e25abf2f/MethodScriptCompiler.java_a1e82e232bb095f695b5593cbcf6374fd86ce096,4384,742
1220,ba52fc84ff2b1042b9c506607ba2cac0e25abf2f/OptimizationTest.java_274d3508875157eaed65a8355171f4d28fed47ee,640,90
1221,f5842d62960460da31f6d4c914f9dc1ddc936d82/VirtualFSTest.java_055f7c1fd19ecaa80b02e3b9a131b878d5908e39,463,31
1222,01be79d397cb824621eadcaded53b8bde7b6f657/FeedAdapter.java_0911cab8a2f26f71c445c82b72bf8d9295a9c56e,210,47
1223,0288e1abce0e7c51046007f7bd9061a3013056c5/PostgresFeedSourceTest.java_531faea7bb261c37883b71225b553ec1864d948e,472,42
1224,1c79c77f04f713b32ca1299d529b72271307d982/HibernateFeedRepository.java_10da307a7f088f710ddabd02e434744ed8faff57,379,46
1225,1fa479fea0842bddb687b4167437cf33674437eb/MigrationFeedPublisher.java_44e87735553352f10bc91e2a238a4917adb83da6,161,46
1226,44e3c73b79d9c9b9000268b6dfbcaaf45d57843c/JdbcFeedSource.java_b5300f356f94dc03c1ce319c2a92d8b7fb21d63b,630,189
1227,5addacd45fc6c2c434d877a5a15f78af9c7674be/AtomHopperServlet.java_df56e312c5a4b1db0c0beb41cc7fca07779380e9,181,48
1228,5d33348eb0978c759d4f056a82f2ed89d4607bca/HibernateFeedPublisher.java_be60bf7a08c02d1fdf6044528140ad7e72625b08,197,27
1229,5d33348eb0978c759d4f056a82f2ed89d4607bca/MongodbFeedPublisher.java_fb7dbf1acf5fffc56b42a0bda3d974dfc45dac5f,195,40
1230,5d33348eb0978c759d4f056a82f2ed89d4607bca/PostgresFeedPublisher.java_65eac13e5ebf6f281f3954bb19593390cfc8b4f3,227,33
1231,5da5747f6b790c7620373c003dc7cc96c95a1f11/PostgresFeedSource.java_bd1651d9d7a10f150493daa1d7241edd23fc5353,543,184
1232,bdd3ccc2871c085148959fa3d99ca186228ff027/FeedRepository.java_eb9f62fe043a3aa939f34f399121cca827722df8,27,13
1233,bdd3ccc2871c085148959fa3d99ca186228ff027/HibernateFeedRepository.java_10da307a7f088f710ddabd02e434744ed8faff57,382,35
1234,d05bf4da61cc1485cc359875c264189419938211/SqlBuilder.java_2a6bd6b6f3975115b8fafe75c113bbf171b2d88b,501,118
1235,dc84ee57ba03f8b6550ba4d14a84769a2707faec/PostgresFeedSource.java_bd1651d9d7a10f150493daa1d7241edd23fc5353,542,185
1236,ef4d0c5c840bfa453b6f8099b83da45b6d2ded55/HibernateFeedRepository.java_10da307a7f088f710ddabd02e434744ed8faff57,412,49
1237,1441fe02f2a6964c73c98624bb8c21640ed668c5/ChronicleMapTest.java_50bf98741d2d813c65feedeb2905e225e59d6ec9,2511,91
1238,2be60c999aaefceadcc9c9504079e4ac5cc10732/AbstractChronicleMapBuilder.java_61d651004d2477a9b1a1fd50e0f3ba9d446dbe7a,1356,112
1239,2be60c999aaefceadcc9c9504079e4ac5cc10732/ChronicleMapTest.java_50bf98741d2d813c65feedeb2905e225e59d6ec9,2387,132
1240,40b1f7cf776ceb58e6987c0eeb7ce04686c15fe9/ChronicleMapTest.java_50bf98741d2d813c65feedeb2905e225e59d6ec9,2513,92
1241,49b51d151d867693cb29dd76a25809f4e8bc24d0/AbstractChronicleMapBuilder.java_61d651004d2477a9b1a1fd50e0f3ba9d446dbe7a,1343,178
1242,49b51d151d867693cb29dd76a25809f4e8bc24d0/ChronicleHash.java_396febf0bf49827cc7bcbb198379468f6c22decf,29,13
1243,872b1bdd3ebd5c763fb84480336ea0ae2e887f60/VanillaChronicleMap.java_3e3d9e2774f637a8287feff76db04bdf81b99ed0,4797,1066
1244,c52f6fd96ae612af4e0bae3fafd51a1d1bbced19/VanillaChronicleMap.java_3e3d9e2774f637a8287feff76db04bdf81b99ed0,2655,423
1245,d745d822b03be7f4a61b3c6dca5167ada6312e2a/CHMUseCasesTest.java_1a50fa8b8040a70af835490456df40080ed5d53f,4102,142
1246,ec34f604154f7b5968d0c8b87f61d49fbc7a0305/VanillaChronicleMap.java_3e3d9e2774f637a8287feff76db04bdf81b99ed0,4912,1169
1247,f3d501de38dd21262121ad08d156e06cbffa3ecf/ChronicleMapBuilder.java_d9196d04ae6f819a0923a09c5870c3ddd76ec6d5,1089,108
1248,05bcce655107b6ed3589595f597ac43e208e553e/ScriptRunner.java_66ec0bcbda645f0b7ad422c335cc65586c95230f,62,16
1249,060a3973675a2b69057d0291e0ef06c1990730cc/ParamNameResolver.java_7df02d6f3c58f52dc562cffea49733fff3c4ac22,66,12
1250,0aa40b5effc4d43e369efb74c5cb5930c6a76b44/TypeHandlerRegistry.java_01d7c3c2cc443deb3024887709fe438d051b2f83,98,75
1251,2da2275185e8bb185d51eb522120ac32e5635225/TypeHandlerRegistry.java_01d7c3c2cc443deb3024887709fe438d051b2f83,111,73
1252,40872421fec3524a83f1ed5fd9df28c25e3db46d/TypeHandlerRegistry.java_01d7c3c2cc443deb3024887709fe438d051b2f83,116,76
1253,442b98dd3784cbcd5bda1d2a10c800dc072cbcc4/Configuration.java_5a58b0e393e225db7b31b0947ee2a8136087160c,120,64
1254,6795230cf78b1f0fca59f7d4c28a3b96d9150240/ProviderMethodResolutionTest.java_ef47448cc091a150c0107d65bd08497a93bcdab4,128,90
1255,9745e2b6ced726dac339e6919004cf43ab47f408/SqlSessionManagerTest.java_9bb2ec049ec58b44c1587a4bd9876d468c16b6ca,319,21
1256,a26289819cabbf06bd12dda96d322aaa012c9298/Jdbc3KeyGeneratorTest.java_9b3eb159dae0a595363cad42556aa76fbb550633,208,46
1257,b165e81780681be5e9da160a1ce46b49b27a4d25/DeleteProvider.java_8818ed12959699185ba810f4740d7e58522cd72a,100,45
1258,b165e81780681be5e9da160a1ce46b49b27a4d25/InsertProvider.java_59b64f56249ec550958b23eda0ea2e83de244a15,100,45
1259,b165e81780681be5e9da160a1ce46b49b27a4d25/Options.java_757740826a9463aaf99f8e40332a3f19b2503056,120,30
1260,b165e81780681be5e9da160a1ce46b49b27a4d25/ProviderMethodResolutionTest.java_ef47448cc091a150c0107d65bd08497a93bcdab4,130,81
1261,b165e81780681be5e9da160a1ce46b49b27a4d25/SelectProvider.java_7edd7544228073e5f8f7e9b6d4d5984a795cc26b,100,45
1262,b165e81780681be5e9da160a1ce46b49b27a4d25/UpdateProvider.java_5524c55de1d29f01ea3c29427ead73a8d4f06fbb,100,45
1263,bab53e8cd5c7df36fe8bbb010d36379e3d1695b4/Many.java_dd48ab333d0b5527b66639135d8b1406f4e56b90,26,3
1264,cd2daada63a363a47e3ec7c8cbdb5fabc4d4285b/JdbcTransaction.java_072fc283db6038219e79b30e6742a9f3078da5d2,51,7
1265,de9bd7d52a9072659beebc720af464bc93b69512/MapperAnnotationBuilder.java_81bf4d0af01a78706c66c13cfbf18eccbe119456,256,91
1266,eb972e930cf82482334e37615e22918f6784e9d7/AbstractSQL.java_b448a19939811ff69c33bfb9720fa18519ca3662,120,66
1267,eb972e930cf82482334e37615e22918f6784e9d7/SQLTest.java_73b071f5568a93dda68483bf01eb796c7ed00af6,580,4
1268,1f92f1bdce357da61b57ae3b16744c2ec7ea189b/JSONLexerBase.java_4c43c0c08c59436b3b9a2929612ef1a9d4857122,5424,240
1269,30824c9fc7cffe0e564952160e381fbd494ee161/DefaultJSONParser.java_e49570bd9afba49d6dcf36a89f995a2db553ea80,3095,339
1270,3446e4f8f9e1d874a70f501c63271743725713d3/JavaBeanDeserializer.java_3d0671f8e8456e1704789a390e205d023e8c809f,2333,253
1271,4c97eeb0e505fcd053029fd1222986ea9169b0c6/JSONScanner.java_dbd96a7f2fb621f4b771abd0feae473c8c583f2a,5322,419
1272,4d554b82981382abd30f0e097ce0e326b85d5ef0/TypeUtils.java_bcb6ee555de3910187f39213eeba599b34b6a4da,4130,392
1273,5c6d6fd471ea1fab59f0df2dd31e0b936806780d/TypeUtils.java_bcb6ee555de3910187f39213eeba599b34b6a4da,5645,181
1274,8ec54801006185c4cfa3717a4275f34702b73728/JavaBeanDeserializer.java_3d0671f8e8456e1704789a390e205d023e8c809f,2854,317
1275,90aa7d254f821a3aad786bc690c98ebae9a1a156/JSONLexerBase.java_4c43c0c08c59436b3b9a2929612ef1a9d4857122,9481,253
1276,90aa7d254f821a3aad786bc690c98ebae9a1a156/TypeUtils.java_bcb6ee555de3910187f39213eeba599b34b6a4da,5648,156
1277,9c8d8f17ff373eeba3eb2c2a9c3df6b52f4ca6ae/JavaBeanInfo.java_908fcd4cff04cff5029be12b5c4d1234e3bfafbf,1791,406
1278,9da408c1d14029c80929e67d2605d102f4a7582c/JavaBeanSerializer.java_53fc8b67312d8637386cb6a2481d0133b67292ad,1365,211
1279,a13867637c9f367de46a84e8c439f1dcbe1c3ff2/JSONPath.java_b48f51f8c826f9f3856ef57fff8f127c967e2b31,3951,340
1280,a5bde6b836baac1940b7afa8ffa8c04c266a13cf/FastJsonHttpMessageConverter.java_da70767c5b41c52dd281337a5f50783a5d3ee135,470,84
1281,b104992b0446be93730f04f3724d2245a9c84b85/JSONLexerBase.java_4c43c0c08c59436b3b9a2929612ef1a9d4857122,5425,346
1282,bb31785396e80d0af7a4cb4c2aba7ea8db1e4c57/TypeUtils.java_bcb6ee555de3910187f39213eeba599b34b6a4da,5826,162
1283,d1a9afe9d0363e7697dd049e98413fd0caeec983/JavaBeanDeserializer.java_3d0671f8e8456e1704789a390e205d023e8c809f,2676,158
1284,3a241cf94bbe5c29e1989606a0ad9307fc5b2294/BuildMojo.java_c2a9c707177ac4ea8a8ffe410e9388ead3f094ae,151,48
1285,3c434a94ad291ba6ec1334c8270ae925fbe1a95b/BuildMojo.java_c2a9c707177ac4ea8a8ffe410e9388ead3f094ae,262,93
1286,3c434a94ad291ba6ec1334c8270ae925fbe1a95b/BuildMojoTest.java_de09e5f90fa0d8eaaed1720eaeb606cc77d3f85b,175,66
1287,4eff3678a78edbd43bfe31cd2a29af3c0c96537e/BuildMojo.java_c2a9c707177ac4ea8a8ffe410e9388ead3f094ae,263,120
1288,4eff3678a78edbd43bfe31cd2a29af3c0c96537e/BuildMojoTest.java_de09e5f90fa0d8eaaed1720eaeb606cc77d3f85b,193,64
1289,b46cee72971a93280ea18239f65c3c4a29bf1586/AbstractDockerMojo.java_9e60433e5f2e1e1c84239d371f627888a270c115,76,7
1290,ea04954ff13c9297658f3bea150b8c072df6e0fa/BuildMojoTest.java_de09e5f90fa0d8eaaed1720eaeb606cc77d3f85b,284,101
1291,ea04954ff13c9297658f3bea150b8c072df6e0fa/Utils.java_6d1f73e7f01a959099d4d213969a85c3193cc510,90,36
1292,ebc3ef768b80d6f5ce20e39726190bee3cd6f051/BuildMojo.java_c2a9c707177ac4ea8a8ffe410e9388ead3f094ae,245,90
1293,ebc3ef768b80d6f5ce20e39726190bee3cd6f051/BuildMojoTest.java_de09e5f90fa0d8eaaed1720eaeb606cc77d3f85b,180,59
1294,ebc3ef768b80d6f5ce20e39726190bee3cd6f051/Utils.java_6d1f73e7f01a959099d4d213969a85c3193cc510,80,29
1295,f0f580e329506bc3edb5cb8457576d9e5afec0dc/BuildMojo.java_c2a9c707177ac4ea8a8ffe410e9388ead3f094ae,269,104
1296,f0f580e329506bc3edb5cb8457576d9e5afec0dc/BuildMojoTest.java_de09e5f90fa0d8eaaed1720eaeb606cc77d3f85b,225,90
1297,04bbc38c496f77271d87cc23f9784be827744481/JdbcDBClient.java_1d91590512e431fe0b60877774ce40b4370b7d66,357,460
1298,2b3203f301ae73be026c428bc4d6fec6d42b4cd2/AsyncMongoDbClient.java_70752f64343bd7d787c4c311750392a8ccfced1b,181,68
1299,3b3688e55fe3c806c09787e743b200221b4aeff0/Client.java_4450625316c7067b2362d3d9b28fbb7450b55e05,823,1447
1300,56ebd56d860aa983bf253aa0325ab2014a3ebc31/OneMeasurementHdrHistogram.java_1b04bda8ad1824f944086dafb549dbab8adbf5cf,104,79
1301,5d0aba395acd56c6a90bb9a4259e8fd006cab858/JdbcDBClient.java_1d91590512e431fe0b60877774ce40b4370b7d66,337,318
1302,600703cf63217d2a0306da8b546781f89de43d89/AccumuloClient.java_967d3c940582fb37fb780caf67665ddad4ac3438,129,91
1303,6aac6ec8b39b768528096a823eb7b71747288f71/CassandraCQLClient.java_7c3dd7c65d0d373f6b757b6bded1ca062115be90,218,43
1304,946b834f0ad705b733573224772d0f1fdbbbb12e/S3Client.java_19dc78a41a25c214079f400d26e5eec757b86b6e,238,162
1305,a02649b71e775ee2d0828c4eeb9b8ba1647d2d69/Client.java_4450625316c7067b2362d3d9b28fbb7450b55e05,846,1108
1306,bd4ca6030873d0e611db38a7e346f00ecebcdc16/Client.java_4450625316c7067b2362d3d9b28fbb7450b55e05,1215,1012
1307,d6f1eae525d1de6cbb553863a44cd93b017b61bd/OneMeasurementHdrHistogram.java_1b04bda8ad1824f944086dafb549dbab8adbf5cf,90,86
1308,0564bb3a7e583cb7ac00c37abab38acc06766f8e/ParserProperties.java_1da128d0014c1e0d23b39b2402d44a593138caa2,94,9
1309,0564bb3a7e583cb7ac00c37abab38acc06766f8e/ParserPropertiesUnitTest.java_001a694f52b2bb2c0121b1fa3f087b0bd66219c1,66,1
1310,063d2734c4086b459aea136511b2a4cebe02bee4/CmdLineParser.java_b08579a592e74d724535bb47361e5d4c52fb8d6a,858,320
1311,17bf92cf7ecd2f9f4a53a0c570b3b0e789a5976e/CmdLineParser.java_b08579a592e74d724535bb47361e5d4c52fb8d6a,877,267
1312,6964adf46e56cccc479e115a564492062d535295/CmdLineParser.java_b08579a592e74d724535bb47361e5d4c52fb8d6a,1054,359
1313,affa7ff2893858fa3752ddd6e652cc64ee514d3b/CmdLineParser.java_b08579a592e74d724535bb47361e5d4c52fb8d6a,866,320
1314,da7de2b8b1be12fb646997b97d2deec63eaa4c0b/OptionHandler.java_e97fcea24c80909dc6ced466ecf2250d458bff46,99,37
1315,f3ad7da56bcdd851c95c774db9718d1cede2f242/CharOptionHandler.java_8266761394c79d1231120b4298ca2ce9389f53b9,21,10
1316,f3ad7da56bcdd851c95c774db9718d1cede2f242/CmdLineParser.java_b08579a592e74d724535bb47361e5d4c52fb8d6a,986,535
1317,f3ad7da56bcdd851c95c774db9718d1cede2f242/MacAddressOptionHandler.java_0e0617cd06c4cda082568c85203e12b95bfce641,76,94
1318,f3ad7da56bcdd851c95c774db9718d1cede2f242/URIOptionHandler.java_cbe134db14315cba13a695e7c0d9af41545c92f7,32,4
1319,1c4205fd286be17516b0fb6bd52a67a3f21072f5/Olap.java_611e2873471cd0c46a07fcc2ad406383ecefe6cd,653,256
1320,5132937eeef22f44cf45b3d14af4bca1783b32cf/DoradusServer.java_29bd33bf2c60d544f6d05f6699ba42b1f175e0ae,578,85
1321,92b206c554a028b2f122ebf543791ac99c737578/ServerConfig.java_34d00f7e865498d5f76bb5e0eddb387108ed9e68,810,138
1322,05c0ceebfa45c20f5e1b584888fa5a9a5ae8c6d2/CamusSweeper.java_fd11e5c1048bec662e96c4adc14938fce33c965d,188,139
1323,0ff5bd009264aacd1a8f21851a8f3a15c1c89681/CamusJob.java_aba76cf90fca1ad0b90cca19daf45a68047ed806,1085,162
1324,288c5aae7794484b6734a40593ec1fb4a780afc5/CamusJobTestWithMock.java_982daf7580eb207487f6ff22a98d0fc1fdb1e583,172,54
1325,2d23f37b6dc778f8d12eea62aeff9eaf912f8987/EtlInputFormat.java_ac84698356a78a7efe24a81c5f4d37573f7d0953,258,97
1326,7deb56ebfd686fb13dbf8cfad35b76260ea95278/KafkaAvroMessageDecoder.java_d240e71c066e54f7248afb44e07bdbd25a034a73,116,56
1327,90a2c095b502656b0dfbab3603b09dd4c5fa8530/EtlInputFormat.java_ac84698356a78a7efe24a81c5f4d37573f7d0953,990,161
1328,9587d9ba868624a8e5ee934456f82a2a952019b5/CamusSweeper.java_fd11e5c1048bec662e96c4adc14938fce33c965d,188,139
1329,abdee8354fdd732249fa3bfc37d104bc251a0e07/EtlInputFormat.java_ac84698356a78a7efe24a81c5f4d37573f7d0953,240,130
1330,b9c601035667c2880778667d7cb559af238ed745/JsonStringMessageDecoder.java_1014a19ba84b819baa6cf621bad83080b502d5a0,85,53
1331,eead809ceac23ee5aa12755dd221681fb854a94e/CamusJob.java_aba76cf90fca1ad0b90cca19daf45a68047ed806,1120,222
1332,f8a567a7d5bd65691b7320014653db2900251805/CamusJobTestWithMock.java_982daf7580eb207487f6ff22a98d0fc1fdb1e583,166,58
1333,7ec48399ba1319096736cbb5406e5ae8b8a407d2/StreamingEngine.java_717193b51c97dd99881bdf3acc9575e5661821a0,77,24
1334,50fbebfb03db5e237aaa3fc5db61bfa1955a7932/InMemoryTransactionStateStorage.java_22c6db075f50960927a7ec25943e3d7128125ef6,97,7
1335,7ad20ab6f9eb44afa7630dc25458ae63f4a7db87/TransactionAwareHTableTest.java_4bfccac9e83d5bcc400f7a8afc0785a57ddd33d1,504,197
1336,7ad20ab6f9eb44afa7630dc25458ae63f4a7db87/TransactionAwareHTableTest.java_5c778e2d85eaead08877171084ce253477fbcf40,504,197
1337,7ad20ab6f9eb44afa7630dc25458ae63f4a7db87/TransactionAwareHTableTest.java_6928474b721378af5162a28596717830557de3c7,500,197
1338,7ad20ab6f9eb44afa7630dc25458ae63f4a7db87/TransactionAwareHTableTest.java_903e917e0c0ba9856af5a7073822ea1d1f62c815,504,197
1339,7ad20ab6f9eb44afa7630dc25458ae63f4a7db87/TransactionAwareHTableTest.java_c2c661961952f37f66be955e5065597c87982c8a,504,199
1340,26ab070485e219434c3b0d4fa176872c028969e0/MetadataManagerTests.java_4867bec3cf83ad8d62543b7837167b046b0b52ab,286,48
1341,26ab070485e219434c3b0d4fa176872c028969e0/Planner.java_7155c372bc42efbc36096146601c4563c7ef0509,585,23
1342,323a4d49e3165b51be35af5a3e73a4fe49769850/ManifestTest.java_4480290a4878c716366db4e26183c40bd452d6f2,209,57
1343,323a4d49e3165b51be35af5a3e73a4fe49769850/Planner.java_7155c372bc42efbc36096146601c4563c7ef0509,901,57
1344,323a4d49e3165b51be35af5a3e73a4fe49769850/Selector.java_ef6d6e7fa6e3a8bb16fcd8489a3fd77712fe312b,81,6
