,project,merge_dir,merge_commit,base_blob,left_blob,right_blob,expected_blob,replayed_blob,merge_cmd,outcome,git_diff_size,num_conflicts,conflict_size,runtime
18,TooTallNate/Java-WebSocket,64b757473bc328eff7f07ff826f560cad3a57c4e/SSLServerExample.java_d80574c9ab19750b1b8f6b19d0254f46549aa1f3,64b757473bc328eff7f07ff826f560cad3a57c4e,1e58d4ae4d115ef2268e09ca85e23cea17f0f215,a19cfcb7996580dbb5cbb45635fd5597b88b9477,dd130e33988c5a9eac0d984081fdc2617d5a769f,d318502ee2f884b0f0310862cce37a092462d507,4156a6020de74984793414c011c845bf3096653a,spork,success,66,0,0,0.9220708590000868
19,TooTallNate/Java-WebSocket,64b757473bc328eff7f07ff826f560cad3a57c4e/SSLServerExample.java_d80574c9ab19750b1b8f6b19d0254f46549aa1f3,64b757473bc328eff7f07ff826f560cad3a57c4e,1e58d4ae4d115ef2268e09ca85e23cea17f0f215,a19cfcb7996580dbb5cbb45635fd5597b88b9477,dd130e33988c5a9eac0d984081fdc2617d5a769f,d318502ee2f884b0f0310862cce37a092462d507,5436dda70e640d77ceb59634f9aeee3866cb9584,jdime,success,81,0,0,0.7566656620001595
20,TooTallNate/Java-WebSocket,7bfa83d1c9a567e2cdf4ecb80edbf5a5e914cf32/SSLSocketChannel2.java_8877c34887984f75b373ad950c8e458b7e807c7a,7bfa83d1c9a567e2cdf4ecb80edbf5a5e914cf32,75a56c68ab3d0260f736ea9a308fab7762cf727f,b70289ed9e930ac154f06552b5f698764c83669a,896faa40daa0f4ea549ef0cb6c11213aabc919e0,07df1364e9edffd1c42ff190ac84cba8b11862e1,7dec273827cb5131795ac52bea83853d92b4d4bf,spork,success,151,0,0,1.632739306000076
21,TooTallNate/Java-WebSocket,7bfa83d1c9a567e2cdf4ecb80edbf5a5e914cf32/SSLSocketChannel2.java_8877c34887984f75b373ad950c8e458b7e807c7a,7bfa83d1c9a567e2cdf4ecb80edbf5a5e914cf32,75a56c68ab3d0260f736ea9a308fab7762cf727f,b70289ed9e930ac154f06552b5f698764c83669a,896faa40daa0f4ea549ef0cb6c11213aabc919e0,07df1364e9edffd1c42ff190ac84cba8b11862e1,a8a95f28b789b621074c6efb6abd932462f65ee7,jdime,success,698,0,0,1.8349573919999784
22,TooTallNate/Java-WebSocket,7f9f9df6d35a081ecb56497dabff80b17cb944b4/WebSocketClient.java_c167c5df4e39261a8bd112f5dba9151497fe9408,7f9f9df6d35a081ecb56497dabff80b17cb944b4,51bc98b2a422097a6cecc7073a5cca238062b3ce,4d1198ac323694284fa2e2b4daa87fa4498310a1,edc1f863428aef317da62b40fe9f702f8b882b25,dde1e9df821100af40cbd7cc109c63fbac7c13a5,1b56281734867ecc7c0723f6425f96eceb1666c6,spork,success,93,0,0,1.5407864650001102
23,TooTallNate/Java-WebSocket,7f9f9df6d35a081ecb56497dabff80b17cb944b4/WebSocketClient.java_c167c5df4e39261a8bd112f5dba9151497fe9408,7f9f9df6d35a081ecb56497dabff80b17cb944b4,51bc98b2a422097a6cecc7073a5cca238062b3ce,4d1198ac323694284fa2e2b4daa87fa4498310a1,edc1f863428aef317da62b40fe9f702f8b882b25,dde1e9df821100af40cbd7cc109c63fbac7c13a5,f2e43c93f87f989b1623618d5a1d7776b703c872,jdime,success,761,0,0,1.983516702000088
24,TooTallNate/Java-WebSocket,7f9f9df6d35a081ecb56497dabff80b17cb944b4/WebSocketServer.java_396695ecb3f80a5a8c34c02beb4873b808a6b456,7f9f9df6d35a081ecb56497dabff80b17cb944b4,8e4a0bd99571fa4ae82dad9326e0ca6d3846ef98,82d1dd5d89544d385c7256639e063b0ca3584c8a,2de59883ec337e1e74a435c8f239fab9c66c68a5,39a84fabf3772e85ae79389101161a7ef4195d70,269b3a4ef23ffbb277fc221070c60d1c41544946,spork,success,413,0,0,2.1226799280002524
25,TooTallNate/Java-WebSocket,7f9f9df6d35a081ecb56497dabff80b17cb944b4/WebSocketServer.java_396695ecb3f80a5a8c34c02beb4873b808a6b456,7f9f9df6d35a081ecb56497dabff80b17cb944b4,8e4a0bd99571fa4ae82dad9326e0ca6d3846ef98,82d1dd5d89544d385c7256639e063b0ca3584c8a,2de59883ec337e1e74a435c8f239fab9c66c68a5,39a84fabf3772e85ae79389101161a7ef4195d70,f4f617cf8144390cd5f7a502f65e310edefdc9ab,jdime,success,1192,0,0,2.490997070000049
26,TooTallNate/Java-WebSocket,85390d5c463db73f3367de9908e2f0e919816ae9/WebSocketImpl.java_f0fd5279ebec06c9bfc7008b64d7eeacbd4a1b23,85390d5c463db73f3367de9908e2f0e919816ae9,0b9caeb4c42fc45102384b762d968dd004173253,4d4e0f83858cff538ff16b0c69bdfc3a0170430a,de7797ca8631a80a9b02cd3767a7e088cedf1021,293135acac8d6d8e83d0d5545eedfabcea25fea3,0f30f8877ed69abac13d9c71ec53b10400082af8,spork,success,251,0,0,2.187276373000259
27,TooTallNate/Java-WebSocket,85390d5c463db73f3367de9908e2f0e919816ae9/WebSocketImpl.java_f0fd5279ebec06c9bfc7008b64d7eeacbd4a1b23,85390d5c463db73f3367de9908e2f0e919816ae9,0b9caeb4c42fc45102384b762d968dd004173253,4d4e0f83858cff538ff16b0c69bdfc3a0170430a,de7797ca8631a80a9b02cd3767a7e088cedf1021,293135acac8d6d8e83d0d5545eedfabcea25fea3,bec6c0f72b2c4bccf3a6dd12e2485d43b1a7f232,jdime,success,1263,0,0,2.7819240459998578
28,TooTallNate/Java-WebSocket,872ebf2f47cffa4ea5dba0ac5a2b4f2714f512d9/WebSocketServer.java_396695ecb3f80a5a8c34c02beb4873b808a6b456,872ebf2f47cffa4ea5dba0ac5a2b4f2714f512d9,21182aacf02a85258c8ab691fae708dae6bc31d0,710c8be64603101327cd6d1374daa2d80d82e0ca,d4ee6bc23ada9441daac393c4581a6584955aad3,55b4fe8aec28dd7701484e92ea9445b47f0ddb82,b48470bde2b3dcbf4b6882d702e9ba2be5593818,spork,success,337,0,0,2.2166382860000344
29,TooTallNate/Java-WebSocket,872ebf2f47cffa4ea5dba0ac5a2b4f2714f512d9/WebSocketServer.java_396695ecb3f80a5a8c34c02beb4873b808a6b456,872ebf2f47cffa4ea5dba0ac5a2b4f2714f512d9,21182aacf02a85258c8ab691fae708dae6bc31d0,710c8be64603101327cd6d1374daa2d80d82e0ca,d4ee6bc23ada9441daac393c4581a6584955aad3,55b4fe8aec28dd7701484e92ea9445b47f0ddb82,bdc66d207fe06ef4498b1ab94eb5751570bdec0a,jdime,success,1306,0,0,3.2500093560001915
30,TooTallNate/Java-WebSocket,89418985308acfa964186a77b1eab8e6c21b9825/Draft_6455.java_d35bc343295baf2e50a978f11c8803b6a4b6e67f,89418985308acfa964186a77b1eab8e6c21b9825,17e2e6da08aa4108b6f0a72815f8093846b0adf2,6c713f3bd20703018bec20f3e25a6f34e4376f01,381968d4045392567e309e04132a032e87bd11a0,9b0360f0f20e6a9113c261c412cba51662d166c1,,jdime,fail,-1,0,0,300.0
31,TooTallNate/Java-WebSocket,89418985308acfa964186a77b1eab8e6c21b9825/Draft_6455.java_d35bc343295baf2e50a978f11c8803b6a4b6e67f,89418985308acfa964186a77b1eab8e6c21b9825,17e2e6da08aa4108b6f0a72815f8093846b0adf2,6c713f3bd20703018bec20f3e25a6f34e4376f01,381968d4045392567e309e04132a032e87bd11a0,9b0360f0f20e6a9113c261c412cba51662d166c1,2c9dc536866a5874e9fcc3340c101186a311961f,spork,conflict,162,6,199,2.3808439510003154
32,TooTallNate/Java-WebSocket,89418985308acfa964186a77b1eab8e6c21b9825/LimitExceededException.java_922cc2e2897ca5f58faa8ad725708f13d7796f56,89418985308acfa964186a77b1eab8e6c21b9825,a4fc08970b6a4ed8371431bc87b692783ebabcdb,397bb2eb4be2f488afad26c1aaec2d430750ab4c,9a3af55f8e2a61b8a1bb0e88c4f748a9dc0088ea,91f640a57bfe32d27993b5aecb0424d3d0510f60,d058b3d0a4ad633f4976c1baae88775662f3d6da,spork,success,20,0,0,0.7506191489997036
33,TooTallNate/Java-WebSocket,89418985308acfa964186a77b1eab8e6c21b9825/LimitExceededException.java_922cc2e2897ca5f58faa8ad725708f13d7796f56,89418985308acfa964186a77b1eab8e6c21b9825,a4fc08970b6a4ed8371431bc87b692783ebabcdb,397bb2eb4be2f488afad26c1aaec2d430750ab4c,9a3af55f8e2a61b8a1bb0e88c4f748a9dc0088ea,91f640a57bfe32d27993b5aecb0424d3d0510f60,f7088b210c89e41aaa60ef7db580bc1652a72daf,jdime,success,126,0,0,0.5294542460001139
34,TooTallNate/Java-WebSocket,89418985308acfa964186a77b1eab8e6c21b9825/WebSocketImpl.java_f0fd5279ebec06c9bfc7008b64d7eeacbd4a1b23,89418985308acfa964186a77b1eab8e6c21b9825,89e1c8a92b567dadc9e7a610a67d192ec871257e,c2e82cacaa2a7101ea305907712ad1c3a93dbbab,c1e274ec1afb854c1032925681ab36ea7d21fcc1,867fdec09353266b3b195031b3bcde861a46bfff,50fc40950620012b75246e4febd9b021e94ef7a7,jdime,success,1270,0,0,3.4255107429999043
35,TooTallNate/Java-WebSocket,89418985308acfa964186a77b1eab8e6c21b9825/WebSocketImpl.java_f0fd5279ebec06c9bfc7008b64d7eeacbd4a1b23,89418985308acfa964186a77b1eab8e6c21b9825,89e1c8a92b567dadc9e7a610a67d192ec871257e,c2e82cacaa2a7101ea305907712ad1c3a93dbbab,c1e274ec1afb854c1032925681ab36ea7d21fcc1,867fdec09353266b3b195031b3bcde861a46bfff,ac88ad0921d859c07a8633cdd11d1b14f2c9a119,spork,success,435,0,0,2.1775375479996906
36,TooTallNate/Java-WebSocket,970943331f815655abeced00f34fbe6759126ebc/Issue825Test.java_a777191e135dc4e587de7dbc0842780f6063785d,970943331f815655abeced00f34fbe6759126ebc,1861fa000a912bdea0493566333856e69495685d,e8086f5a28c7463bd79ac743e41b937f32c88d1c,bf2276c92a87ce6f66ffdfd0f8d9b37a414a567a,9c3c54939cbff258a6aec96c955a2824e911a3d1,54c044968b3903e0a9fb756207b084b1a8e48d82,spork,success,49,0,0,1.1527075899998636
37,TooTallNate/Java-WebSocket,970943331f815655abeced00f34fbe6759126ebc/Issue825Test.java_a777191e135dc4e587de7dbc0842780f6063785d,970943331f815655abeced00f34fbe6759126ebc,1861fa000a912bdea0493566333856e69495685d,e8086f5a28c7463bd79ac743e41b937f32c88d1c,bf2276c92a87ce6f66ffdfd0f8d9b37a414a567a,9c3c54939cbff258a6aec96c955a2824e911a3d1,67153f71e166704fdd92a4d5df1f4d9f1949cb69,jdime,success,173,0,0,1.42034816100022
38,TooTallNate/Java-WebSocket,970943331f815655abeced00f34fbe6759126ebc/WebSocketClient.java_c167c5df4e39261a8bd112f5dba9151497fe9408,970943331f815655abeced00f34fbe6759126ebc,fc86d81335aef1486471ea5cfdcbe0b2bc563869,7a93a0a0a0e0914d42f1024ab6a0077fe6d9ddba,32c9309fb3b7cc325f9f85c9b0a297bb5497b10b,c88f258fa3a84c65c1d5263033bf43ad8a1177d4,4fc40b12e5d815d0db53b702430b626aa6d4fd52,spork,success,145,0,0,2.0568563100000574
39,TooTallNate/Java-WebSocket,970943331f815655abeced00f34fbe6759126ebc/WebSocketClient.java_c167c5df4e39261a8bd112f5dba9151497fe9408,970943331f815655abeced00f34fbe6759126ebc,fc86d81335aef1486471ea5cfdcbe0b2bc563869,7a93a0a0a0e0914d42f1024ab6a0077fe6d9ddba,32c9309fb3b7cc325f9f85c9b0a297bb5497b10b,c88f258fa3a84c65c1d5263033bf43ad8a1177d4,8d2e82d253ce59855dba6c223614d136e52ee277,jdime,success,1126,0,0,2.7428953710000314
40,TooTallNate/Java-WebSocket,970943331f815655abeced00f34fbe6759126ebc/WebSocketImpl.java_f0fd5279ebec06c9bfc7008b64d7eeacbd4a1b23,970943331f815655abeced00f34fbe6759126ebc,80427f811aacb1912ff9945a594a0a13cdb3b55b,a40669754bd2482c70308675e7112382ada67e9b,c2a85d03f5b85c5bb3a8c6ff8d95fc392d775942,c291a12ff6dbdfba1b0074f3012ad7baf139e06c,271d001ce1c7e5e619893c245bb825692b8ae451,spork,success,69,0,0,2.0930179059996594
41,TooTallNate/Java-WebSocket,970943331f815655abeced00f34fbe6759126ebc/WebSocketImpl.java_f0fd5279ebec06c9bfc7008b64d7eeacbd4a1b23,970943331f815655abeced00f34fbe6759126ebc,80427f811aacb1912ff9945a594a0a13cdb3b55b,a40669754bd2482c70308675e7112382ada67e9b,c2a85d03f5b85c5bb3a8c6ff8d95fc392d775942,c291a12ff6dbdfba1b0074f3012ad7baf139e06c,8ddf7164867eff9695474f329cb727f192802c50,jdime,success,1309,0,0,3.455058586999712
42,TooTallNate/Java-WebSocket,e00cfaf8afffe61ad1c1cc1c319cbaa109bb2d83/Draft_76.java_190439118f44ac6e2986f58dc3090c247d20d7fb,e00cfaf8afffe61ad1c1cc1c319cbaa109bb2d83,26f23531ec5d82e6eac426f6f8320b9446f7df44,8966fa3e99f5431058b48826ee22ff265235fdb8,91406eaaf405774c5f61e22e813ff61dba60b7f2,4e5e1582865a2592931137839e4ae17817b4ba9a,35d3e973ea0e77822dc1a3780a249c48a4acd8be,spork,success,30,0,0,1.4111519499997485
43,TooTallNate/Java-WebSocket,e00cfaf8afffe61ad1c1cc1c319cbaa109bb2d83/Draft_76.java_190439118f44ac6e2986f58dc3090c247d20d7fb,e00cfaf8afffe61ad1c1cc1c319cbaa109bb2d83,26f23531ec5d82e6eac426f6f8320b9446f7df44,8966fa3e99f5431058b48826ee22ff265235fdb8,91406eaaf405774c5f61e22e813ff61dba60b7f2,4e5e1582865a2592931137839e4ae17817b4ba9a,c7a9e707ed0e7df23580b17abf1b37e3e7abb960,jdime,success,412,0,0,1.3268892780001806
44,TooTallNate/Java-WebSocket,f73cca0f3faf1bc5d72ba44d0ee42a1b6dabe28e/WebSocketClient.java_c167c5df4e39261a8bd112f5dba9151497fe9408,f73cca0f3faf1bc5d72ba44d0ee42a1b6dabe28e,fc86d81335aef1486471ea5cfdcbe0b2bc563869,71d0010a51b6a9fb567c0e6eab12c9b2f9305ca7,f5cd9b12e0277b83d78f416419a721ef2c6c7f68,7a93a0a0a0e0914d42f1024ab6a0077fe6d9ddba,3c9eae57b2859bb863f11ef8557b7da6044e3db0,spork,success,146,0,0,2.0714215640000475
45,TooTallNate/Java-WebSocket,f73cca0f3faf1bc5d72ba44d0ee42a1b6dabe28e/WebSocketClient.java_c167c5df4e39261a8bd112f5dba9151497fe9408,f73cca0f3faf1bc5d72ba44d0ee42a1b6dabe28e,fc86d81335aef1486471ea5cfdcbe0b2bc563869,71d0010a51b6a9fb567c0e6eab12c9b2f9305ca7,f5cd9b12e0277b83d78f416419a721ef2c6c7f68,7a93a0a0a0e0914d42f1024ab6a0077fe6d9ddba,580957608ef235c845841a3f648608d6c60aea5e,jdime,success,1109,0,0,2.8902036150002464
0,mboudreau/Alternator,135bc244a273a6a62f6b33fb869f93fe2b59bb1c/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,135bc244a273a6a62f6b33fb869f93fe2b59bb1c,0c96370d9d8184fdb031cf7c3046ca1dd45f3595,4392a179616bf9a6c087e008fba59beebfb2c724,df0d801e5d87d1c5e9d36ec74cb814d1b09e4066,82778e9717d605186dc61d3b9d0dcec40d633735,0b42d4a566da34e2c20d7aae7de16dffd41f5232,jdime,success,1667,0,0,3.138770034000117
1,mboudreau/Alternator,135bc244a273a6a62f6b33fb869f93fe2b59bb1c/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,135bc244a273a6a62f6b33fb869f93fe2b59bb1c,0c96370d9d8184fdb031cf7c3046ca1dd45f3595,4392a179616bf9a6c087e008fba59beebfb2c724,df0d801e5d87d1c5e9d36ec74cb814d1b09e4066,82778e9717d605186dc61d3b9d0dcec40d633735,0c0a4c4026d8e336bf9be18d57bc4beb11028624,spork,success,460,0,0,3.1296460710000247
2,mboudreau/Alternator,1c659ffda9716e62df8927f68ddc61c8a1237f47/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,1c659ffda9716e62df8927f68ddc61c8a1237f47,6b63e9fbebaeb5a5fbddb5a0af2c8e6e7d14985f,04dfe3df7bff3d7b0795bc744e84055c42dabf3a,d288c3bb9d7d32b4ca39768ebda871740ee03092,2cebf20989a44c2507f2911bfcb3c150863e2075,4858344b7b9d7ba360767222739d14140e04677a,jdime,success,1531,0,0,2.9085537289997774
3,mboudreau/Alternator,1c659ffda9716e62df8927f68ddc61c8a1237f47/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,1c659ffda9716e62df8927f68ddc61c8a1237f47,6b63e9fbebaeb5a5fbddb5a0af2c8e6e7d14985f,04dfe3df7bff3d7b0795bc744e84055c42dabf3a,d288c3bb9d7d32b4ca39768ebda871740ee03092,2cebf20989a44c2507f2911bfcb3c150863e2075,602a81cd5f11803d1fa273f09d6c5e55ff69eb2f,spork,success,1516,0,0,2.8488628559998688
4,mboudreau/Alternator,3322caba24e3adcbf5fdfa7c3777fa9f0c761580/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,3322caba24e3adcbf5fdfa7c3777fa9f0c761580,47c49c56c4e41d8f1eeeef4a830e9bc58cd582a8,04dfe3df7bff3d7b0795bc744e84055c42dabf3a,5e51543820304be870dfeb3be77aad4477493f7a,04dfe3df7bff3d7b0795bc744e84055c42dabf3a,,spork,fail,-1,0,0,2.26741459799996
5,mboudreau/Alternator,3322caba24e3adcbf5fdfa7c3777fa9f0c761580/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,3322caba24e3adcbf5fdfa7c3777fa9f0c761580,47c49c56c4e41d8f1eeeef4a830e9bc58cd582a8,04dfe3df7bff3d7b0795bc744e84055c42dabf3a,5e51543820304be870dfeb3be77aad4477493f7a,04dfe3df7bff3d7b0795bc744e84055c42dabf3a,9f47c0ef42c43bc955a261084e4c0f838a501f5a,jdime,success,1474,0,0,2.852797227000337
6,mboudreau/Alternator,3322caba24e3adcbf5fdfa7c3777fa9f0c761580/AlternatorScanTest.java_74b7b88c5b97aeeef4ea11870831b5bff2b3bf23,3322caba24e3adcbf5fdfa7c3777fa9f0c761580,0cfc1b17fe817337c9d296f90c674a521385c4bb,0819ecb589e30bc4d18a1cbd605d3d7053c69514,bd48b23f2a494579ffb11fc0229cfc05fcef9bbf,0819ecb589e30bc4d18a1cbd605d3d7053c69514,833ef678b0872f204c28b873d9f38ab754b4bbdf,spork,conflict,28,1,47,3.16026594799996
7,mboudreau/Alternator,3322caba24e3adcbf5fdfa7c3777fa9f0c761580/AlternatorScanTest.java_74b7b88c5b97aeeef4ea11870831b5bff2b3bf23,3322caba24e3adcbf5fdfa7c3777fa9f0c761580,0cfc1b17fe817337c9d296f90c674a521385c4bb,0819ecb589e30bc4d18a1cbd605d3d7053c69514,bd48b23f2a494579ffb11fc0229cfc05fcef9bbf,0819ecb589e30bc4d18a1cbd605d3d7053c69514,ef9b0d3e83156c0bf18b09416c6ab8a10e564c91,jdime,success,439,0,0,1.0036882310000692
8,mboudreau/Alternator,4d928444e61ef0a960d6f40db7ec5fd8406e110a/AlternatorBatchItemTest.java_8e0f5e13fe029b15565cd22d2d76639510cc25a9,4d928444e61ef0a960d6f40db7ec5fd8406e110a,b33768c3460448ba16e878c76f518ec17ada28f2,6ffc2b934b4dfa48d691b5a8076fa3f1f351978b,edc79ee28e57b3753a877ef7a98964584060a253,337bdfef5cbb8c06eddd06187bc81b7b946a14e1,4cb92b87d94807544a14d3374c324316b434194b,spork,success,73,0,0,0.9296927999998844
9,mboudreau/Alternator,4d928444e61ef0a960d6f40db7ec5fd8406e110a/AlternatorBatchItemTest.java_8e0f5e13fe029b15565cd22d2d76639510cc25a9,4d928444e61ef0a960d6f40db7ec5fd8406e110a,b33768c3460448ba16e878c76f518ec17ada28f2,6ffc2b934b4dfa48d691b5a8076fa3f1f351978b,edc79ee28e57b3753a877ef7a98964584060a253,337bdfef5cbb8c06eddd06187bc81b7b946a14e1,fa205f0957fd9e5acbdcd20ebf27a3d903aed8b7,jdime,success,115,0,0,0.6220857939997586
10,mboudreau/Alternator,7666d3b4d140d6081654ce8cb810b2af80fdf158/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,7666d3b4d140d6081654ce8cb810b2af80fdf158,b69fb81c80d02e9b5309a6c4cfe6ea5858363ae6,1d7cb5c51667ebaeae380aec061d1fc7ae7d2f9b,47c49c56c4e41d8f1eeeef4a830e9bc58cd582a8,885652b208b3d8e7508808de36cbf5bd3a87d991,3b16d302f1702fa8b992b63d8d1f0caac1709e14,jdime,success,1299,0,0,3.1527893459997363
11,mboudreau/Alternator,7666d3b4d140d6081654ce8cb810b2af80fdf158/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,7666d3b4d140d6081654ce8cb810b2af80fdf158,b69fb81c80d02e9b5309a6c4cfe6ea5858363ae6,1d7cb5c51667ebaeae380aec061d1fc7ae7d2f9b,47c49c56c4e41d8f1eeeef4a830e9bc58cd582a8,885652b208b3d8e7508808de36cbf5bd3a87d991,d113d9d4496e707acbebdc3faf44410656301336,spork,success,198,0,0,2.602831751999929
12,mboudreau/Alternator,962598cede6f12d3739b8c81462a7ef5447953e7/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,962598cede6f12d3739b8c81462a7ef5447953e7,6b63e9fbebaeb5a5fbddb5a0af2c8e6e7d14985f,4d8c5d6f000881cdf8db8bd69e0ee3648f5d5dca,6d2f8435283693153f3ba4a619ec1925248c6ffd,d288c3bb9d7d32b4ca39768ebda871740ee03092,95040b65fd661219e2451fcd2d03a4a3a6e16589,jdime,success,1426,0,0,2.9521316850000403
13,mboudreau/Alternator,962598cede6f12d3739b8c81462a7ef5447953e7/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,962598cede6f12d3739b8c81462a7ef5447953e7,6b63e9fbebaeb5a5fbddb5a0af2c8e6e7d14985f,4d8c5d6f000881cdf8db8bd69e0ee3648f5d5dca,6d2f8435283693153f3ba4a619ec1925248c6ffd,d288c3bb9d7d32b4ca39768ebda871740ee03092,f9b0739476ff3675aaeb3f9e0367b143052d52e6,spork,success,1507,0,0,2.6343486030000354
14,mboudreau/Alternator,962598cede6f12d3739b8c81462a7ef5447953e7/BatchGetItemResultMarshaller.java_9e71f9acc2c07b70f443ca1a1781ddd3c1a7deca,962598cede6f12d3739b8c81462a7ef5447953e7,affeaae247b64fd944d2b7e2d00fbc53822ced80,04a29ef70aee9803028ff31fdcde1995da5e10a5,a2f896390aa5e64a342f04e8f299c4d62c8f9a73,a2f896390aa5e64a342f04e8f299c4d62c8f9a73,e7358fc5baa0fbcaa1e3bc277d4e634f5c67ca56,spork,success,46,0,0,0.9818404349998672
15,mboudreau/Alternator,962598cede6f12d3739b8c81462a7ef5447953e7/BatchGetItemResultMarshaller.java_9e71f9acc2c07b70f443ca1a1781ddd3c1a7deca,962598cede6f12d3739b8c81462a7ef5447953e7,affeaae247b64fd944d2b7e2d00fbc53822ced80,04a29ef70aee9803028ff31fdcde1995da5e10a5,a2f896390aa5e64a342f04e8f299c4d62c8f9a73,a2f896390aa5e64a342f04e8f299c4d62c8f9a73,fefef16f5cefce8f4f71d0436291505fecc8f767,jdime,success,128,0,0,0.7324506320001092
16,mboudreau/Alternator,9adf68eb8af7a41af55b72a8cd6a5b6191b7026c/AlternatorTestSuite.java_de59003af69573dc4de83c9de628d69b79673f01,9adf68eb8af7a41af55b72a8cd6a5b6191b7026c,42e6461cc8ea0207637d8eb65ebae902629eae17,84835d985c6ecae3f94646af95044f353766704e,be054bc735fd1185be19fc418d7cf7d026a5be8a,c985bba444915eaddee21dcaf63f2b65cf403566,7123d251f665468b5ff1adcc3c2f32fe31d6b340,jdime,success,11,0,0,0.5497881920000509
17,mboudreau/Alternator,9adf68eb8af7a41af55b72a8cd6a5b6191b7026c/AlternatorTestSuite.java_de59003af69573dc4de83c9de628d69b79673f01,9adf68eb8af7a41af55b72a8cd6a5b6191b7026c,42e6461cc8ea0207637d8eb65ebae902629eae17,84835d985c6ecae3f94646af95044f353766704e,be054bc735fd1185be19fc418d7cf7d026a5be8a,c985bba444915eaddee21dcaf63f2b65cf403566,e966e2a9d5d7ed330fb2e4e91cac09e4eb116421,spork,conflict,12,1,2,0.7215674300000501
18,mboudreau/Alternator,b57359e276976821428edeef1b981f5420989f88/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,b57359e276976821428edeef1b981f5420989f88,1328645736ac797868c9d506578e79b60e7b29b7,6b8ebb8e9b9c6f44c7b6f7c973f497b114f1b5c5,94db9e189095f1fae7a0d51dc4b918db2ed600f8,ae7edb65530a92d67cb3d0832000becbe7eb7cb0,65fffee2f1eb4ebeaeb6fe4657056367adefc2f2,jdime,success,1693,0,0,3.663162748000104
19,mboudreau/Alternator,b57359e276976821428edeef1b981f5420989f88/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,b57359e276976821428edeef1b981f5420989f88,1328645736ac797868c9d506578e79b60e7b29b7,6b8ebb8e9b9c6f44c7b6f7c973f497b114f1b5c5,94db9e189095f1fae7a0d51dc4b918db2ed600f8,ae7edb65530a92d67cb3d0832000becbe7eb7cb0,b9d0ae46e14135c16cf98e70c077901355208dc2,spork,success,501,0,0,3.4722965700002533
20,mboudreau/Alternator,b57359e276976821428edeef1b981f5420989f88/AlternatorDBInProcessClient.java_73b201993c15370934700c17b095dc70952d146c,b57359e276976821428edeef1b981f5420989f88,eedd244b7813c441a4c2f61fca05a66c870a19a6,34df611c0ea505501b04f868d2ad1130a5b9f806,0683bda9338d1b27f98d4084d221b332de8f379b,6b04710678255fa72d7399df739c90b51fba7f6d,b200f362b923bddb5713466adbcd344a05805ada,jdime,success,178,0,0,0.9526370100002168
21,mboudreau/Alternator,b57359e276976821428edeef1b981f5420989f88/AlternatorDBInProcessClient.java_73b201993c15370934700c17b095dc70952d146c,b57359e276976821428edeef1b981f5420989f88,eedd244b7813c441a4c2f61fca05a66c870a19a6,34df611c0ea505501b04f868d2ad1130a5b9f806,0683bda9338d1b27f98d4084d221b332de8f379b,6b04710678255fa72d7399df739c90b51fba7f6d,ded61bc15bdb52637e92b13e1a5e6cc1ee03dd75,spork,success,100,0,0,1.2703513450001085
22,mboudreau/Alternator,b57359e276976821428edeef1b981f5420989f88/AlternatorItemTest.java_7c4d83e2618fc2a0ab9ec42e4162260b5a35ecff,b57359e276976821428edeef1b981f5420989f88,63e90660172228c877bb76f3788ce37dce3c66d3,4d42a450d567f28c3ec484263ff8edf086927634,720bcb54931e57411614cff80cc76dd91a1601f4,df3bb75d3de819ba97181f0913edb8094d51f2e0,3267062b3d75bff945adf15533f2fe9e7e19852a,jdime,success,769,0,0,2.0177737280000656
23,mboudreau/Alternator,b57359e276976821428edeef1b981f5420989f88/AlternatorItemTest.java_7c4d83e2618fc2a0ab9ec42e4162260b5a35ecff,b57359e276976821428edeef1b981f5420989f88,63e90660172228c877bb76f3788ce37dce3c66d3,4d42a450d567f28c3ec484263ff8edf086927634,720bcb54931e57411614cff80cc76dd91a1601f4,df3bb75d3de819ba97181f0913edb8094d51f2e0,d4bd27b9a172a6464dbc2aaa8a709cb70374137f,spork,success,274,0,0,1.9196493670001475
